date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:30:43	42571/42571	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Jun%202023%2014:30:42%20GMT	https://nicolearcherpsyd.com/blog/page/3/	/home/darcher/websites/nicolearcherpsyd.com/nicolearcherpsyd.com/blog/page/3/index.html	(from https://nicolearcherpsyd.com/blog/)
10:30:43	546298/546298	---M--	200	added ('OK')	image/png	date:Fri,%2010%20Feb%202017%2017:44:12%20GMT	https://nicolearcherpsyd.com/wp-content/uploads/2017/01/Tulip.png	/home/darcher/websites/nicolearcherpsyd.com/nicolearcherpsyd.com/wp-content/uploads/2017/01/Tulip.png	(from https://nicolearcherpsyd.com/contact/)
10:30:44	18648/18648	---MCZ	200	added ('OK')	application/json	date:Tue,%2020%20Jun%202023%2014:30:43%20GMT	https://nicolearcherpsyd.com/wp-json/wp/v2/pages/12	/home/darcher/websites/nicolearcherpsyd.com/nicolearcherpsyd.com/wp-json/wp/v2/pages/12.json	(from https://nicolearcherpsyd.com/contact/)
10:30:44	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2020%20Jun%202023%2014:30:44%20GMT	https://wp.me/P9nTCT-c	/home/darcher/websites/nicolearcherpsyd.com/wp.me/P9nTCT-c.80.delayed	(from https://nicolearcherpsyd.com/contact/)
10:30:45	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2020%20Jun%202023%2014:30:45%20GMT	https://nicolearcherpsyd.com/?page_id=12	/home/darcher/websites/nicolearcherpsyd.com/nicolearcherpsyd.com/indexd236.html	(from https://nicolearcherpsyd.com/contact/)
10:30:45	2757/2757	---M-Z	200	added ('OK')	application/json	date:Tue,%2020%20Jun%202023%2014:30:45%20GMT	https://nicolearcherpsyd.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnicolearcherpsyd.com%2Fcontact%2F	/home/darcher/websites/nicolearcherpsyd.com/nicolearcherpsyd.com/wp-json/oembed/1.0/embed338b.json	(from https://nicolearcherpsyd.com/contact/)
10:30:46	2865/2865	---M-Z	200	added ('OK')	text/xml	date:Tue,%2020%20Jun%202023%2014:30:46%20GMT	https://nicolearcherpsyd.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnicolearcherpsyd.com%2Fcontact%2F&format=xml	/home/darcher/websites/nicolearcherpsyd.com/nicolearcherpsyd.com/wp-json/oembed/1.0/embed41ba	(from https://nicolearcherpsyd.com/contact/)
10:30:47	707/707	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2020%20Jun%202023%2014:30:47%20GMT	http://nicolearcherpsyd.com/?wordfence_lh=1&hid=F298B8083FFAC2653BBC63C10A88A67F	/home/darcher/websites/nicolearcherpsyd.com/nicolearcherpsyd.com/index1ee6.html	(from https://nicolearcherpsyd.com/contact/)
10:30:48	349/349	---MCZ	200	added ('OK')	text/plain	date:Tue,%2020%20Jun%202023%2014:30:47%20GMT	https://blog.gravatar.com/robots.txt		(from http://secure.gravatar.com/)
10:30:59	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2020%20Jun%202023%2014:30:48%20GMT	https://nicolearcherpsyd.com/?wordfence_lh=1%26hid=7FFD69BFEA96713A2BBC67A051381C56	/home/darcher/websites/nicolearcherpsyd.com/nicolearcherpsyd.com/index901b.html	(from http://nicolearcherpsyd.com/?wordfence_lh=1&hid=7FFD69BFEA96713A2BBC67A051381C56)
10:30:59	0/0	---M--	200	added ('OK')	text/javascript	date:Tue,%2020%20Jun%202023%2014:30:48%20GMT	https://nicolearcherpsyd.com/?wordfence_lh=1%26hid%3D9C349550011754AC328871A2A6EF72D8	/home/darcher/websites/nicolearcherpsyd.com/nicolearcherpsyd.com/index2727.html	(from https://nicolearcherpsyd.com/?wordfence_lh=1%26hid=9C349550011754AC328871A2A6EF72D8)
10:30:59	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2020%20Jun%202023%2014:30:48%20GMT	https://nicolearcherpsyd.com/?wordfence_lh=1%26hid=5B5F675C65FEDC1AE91204DB9A60CDE5	/home/darcher/websites/nicolearcherpsyd.com/nicolearcherpsyd.com/indexb75c.html	(from http://nicolearcherpsyd.com/?wordfence_lh=1&hid=5B5F675C65FEDC1AE91204DB9A60CDE5)
10:30:59	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2020%20Jun%202023%2014:30:48%20GMT	https://nicolearcherpsyd.com/?wordfence_lh=1%26hid=3AA5B6CCA1A784702BD41AC82A0763EE	/home/darcher/websites/nicolearcherpsyd.com/nicolearcherpsyd.com/index75ca.html	(from http://nicolearcherpsyd.com/?wordfence_lh=1&hid=3AA5B6CCA1A784702BD41AC82A0763EE)
10:31:11	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2020%20Jun%202023%2014:31:00%20GMT	https://nicolearcherpsyd.com/?wordfence_lh=1%26hid=94D19FB6538F5011BF65AA51B3AB2C2E	/home/darcher/websites/nicolearcherpsyd.com/nicolearcherpsyd.com/index840a.html	(from http://nicolearcherpsyd.com/?wordfence_lh=1&hid=94D19FB6538F5011BF65AA51B3AB2C2E)
10:31:11	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2020%20Jun%202023%2014:31:00%20GMT	https://nicolearcherpsyd.com/?wordfence_lh=1%26hid=65E46F7DB4453345C6AB70B52EA2A304	/home/darcher/websites/nicolearcherpsyd.com/nicolearcherpsyd.com/indexc8e1.html	(from http://nicolearcherpsyd.com/?wordfence_lh=1&hid=65E46F7DB4453345C6AB70B52EA2A304)
10:31:12	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2020%20Jun%202023%2014:31:00%20GMT	https://nicolearcherpsyd.com/?wordfence_lh=1%26hid=CEED05A58477512FC74FEBAD9613A7F5	/home/darcher/websites/nicolearcherpsyd.com/nicolearcherpsyd.com/index1315.html	(from http://nicolearcherpsyd.com/?wordfence_lh=1&hid=CEED05A58477512FC74FEBAD9613A7F5)
10:31:12	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2020%20Jun%202023%2014:31:00%20GMT	https://nicolearcherpsyd.com/?wordfence_lh=1%26hid=3C33FF2481AA86E1B9103074E98A88F0	/home/darcher/websites/nicolearcherpsyd.com/nicolearcherpsyd.com/index9a8d.html	(from http://nicolearcherpsyd.com/?wordfence_lh=1&hid=3C33FF2481AA86E1B9103074E98A88F0)
10:31:13	707/707	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2020%20Jun%202023%2014:31:13%20GMT	http://nicolearcherpsyd.com/?wordfence_lh=1&hid=BA7D53ED71B0735FA21CD599426CEEE2	/home/darcher/websites/nicolearcherpsyd.com/nicolearcherpsyd.com/indexffc5.html	(from https://nicolearcherpsyd.com/blog/page/2/)
10:31:13	16411/16411	---M--	200	added ('OK')	image/jpeg	etag:%221c215a1aea5d682a%22	https://i0.wp.com/nicolearcherpsyd.com/wp-content/uploads/2017/12/5531ce1b-6caf-408f-b458-b3b8f8f5ed3e.jpg?fit=300%2C200&ssl=1	/home/darcher/websites/nicolearcherpsyd.com/i0.wp.com/nicolearcherpsyd.com/wp-content/uploads/2017/12/5531ce1b-6caf-408f-b458-b3b8f8f5ed3e10be.jpg	(from https://nicolearcherpsyd.com/blog/page/2/)
10:31:13	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2020%20Jun%202023%2014:31:12%20GMT	https://nicolearcherpsyd.com/?wordfence_lh=1%26hid=7F61C504DC8D07F62FA0E8E17B10B123	/home/darcher/websites/nicolearcherpsyd.com/nicolearcherpsyd.com/indexb952.html	(from http://nicolearcherpsyd.com/?wordfence_lh=1&hid=7F61C504DC8D07F62FA0E8E17B10B123)
10:31:13	56595/56595	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Jun%202023%2014:31:13%20GMT	https://nicolearcherpsyd.com/5-signs-that-you-might-be-struggling-with-anxiety/	/home/darcher/websites/nicolearcherpsyd.com/nicolearcherpsyd.com/5-signs-that-you-might-be-struggling-with-anxiety/index.html	(from https://nicolearcherpsyd.com/blog/page/2/)
10:31:14	7734/7734	---M--	200	added ('OK')	image/jpeg	etag:%227a2b7b7fb3331784%22	https://i0.wp.com/nicolearcherpsyd.com/wp-content/uploads/2017/12/09bed23e-270f-4cb0-8b3f-5bd89e8af86e.jpg?fit=300%2C200&ssl=1	/home/darcher/websites/nicolearcherpsyd.com/i0.wp.com/nicolearcherpsyd.com/wp-content/uploads/2017/12/09bed23e-270f-4cb0-8b3f-5bd89e8af86e10be.jpg	(from https://nicolearcherpsyd.com/blog/page/2/)
10:31:15	59385/59385	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Jun%202023%2014:31:15%20GMT	https://nicolearcherpsyd.com/set-yourself-up-for-success-the-importance-of-goal-setting-to-improve-self-esteem/	/home/darcher/websites/nicolearcherpsyd.com/nicolearcherpsyd.com/set-yourself-up-for-success-the-importance-of-goal-setting-to-improve-self-esteem/index.html	(from https://nicolearcherpsyd.com/blog/page/2/)
10:31:16	12623/12623	---M--	200	added ('OK')	image/jpeg	etag:%22dc148cfe279ec7ee%22	https://i0.wp.com/nicolearcherpsyd.com/wp-content/uploads/2017/12/bethany-laird-311248.jpg?fit=300%2C240&ssl=1	/home/darcher/websites/nicolearcherpsyd.com/i0.wp.com/nicolearcherpsyd.com/wp-content/uploads/2017/12/bethany-laird-31124896ef.jpg	(from https://nicolearcherpsyd.com/blog/page/2/)
10:31:16	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2020%20Jun%202023%2014:31:16%20GMT	https://nicolearcherpsyd.com/author/nicolearcher/	/home/darcher/websites/nicolearcherpsyd.com/nicolearcherpsyd.com/author/nicolearcher/index.html	(from https://nicolearcherpsyd.com/blog/page/2/)
10:31:16	52406/52406	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Jun%202023%2014:31:16%20GMT	https://nicolearcherpsyd.com/handling-perfectionism-related-anxiety-holidays/	/home/darcher/websites/nicolearcherpsyd.com/nicolearcherpsyd.com/handling-perfectionism-related-anxiety-holidays/index.html	(from https://nicolearcherpsyd.com/blog/page/2/)
10:31:19	46256/46256	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Jun%202023%2014:31:17%20GMT	https://nicolearcherpsyd.com/tag/anxiety/	/home/darcher/websites/nicolearcherpsyd.com/nicolearcherpsyd.com/tag/anxiety/index.html	(from https://nicolearcherpsyd.com/blog/page/2/)
10:31:19	46271/46271	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Jun%202023%2014:31:17%20GMT	https://nicolearcherpsyd.com/tag/holidays/	/home/darcher/websites/nicolearcherpsyd.com/nicolearcherpsyd.com/tag/holidays/index.html	(from https://nicolearcherpsyd.com/blog/page/2/)
10:31:19	42815/42815	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Jun%202023%2014:31:17%20GMT	https://nicolearcherpsyd.com/tag/perfectionism/	/home/darcher/websites/nicolearcherpsyd.com/nicolearcherpsyd.com/tag/perfectionism/index.html	(from https://nicolearcherpsyd.com/blog/page/2/)
10:31:19	39903/39903	---M--	200	added ('OK')	image/png	etag:%22abd4a7b69296036b%22	https://i0.wp.com/nicolearcherpsyd.com/wp-content/uploads/2017/11/How-to-Manage-stress-and-mental-health-while-in-graduate-school.png?fit=300%2C300&ssl=1	/home/darcher/websites/nicolearcherpsyd.com/i0.wp.com/nicolearcherpsyd.com/wp-content/uploads/2017/11/How-to-Manage-stress-and-mental-health-while-in-graduate-school4cff.png	(from https://nicolearcherpsyd.com/blog/page/2/)
10:31:19	46241/46241	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Jun%202023%2014:31:19%20GMT	https://nicolearcherpsyd.com/tag/stress/	/home/darcher/websites/nicolearcherpsyd.com/nicolearcherpsyd.com/tag/stress/index.html	(from https://nicolearcherpsyd.com/blog/page/2/)
10:31:20	9964/9964	---M--	200	added ('OK')	image/jpeg	etag:%22159eb2c9389c8a12%22	https://i0.wp.com/nicolearcherpsyd.com/wp-content/uploads/2017/11/d8871728-1418-4062-bcd1-25e1edb75769.jpg?fit=300%2C200&ssl=1	/home/darcher/websites/nicolearcherpsyd.com/i0.wp.com/nicolearcherpsyd.com/wp-content/uploads/2017/11/d8871728-1418-4062-bcd1-25e1edb7576910be.jpg	(from https://nicolearcherpsyd.com/blog/page/2/)
10:31:22	42723/42723	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Jun%202023%2014:31:20%20GMT	https://nicolearcherpsyd.com/tag/therapy/	/home/darcher/websites/nicolearcherpsyd.com/nicolearcherpsyd.com/tag/therapy/index.html	(from https://nicolearcherpsyd.com/blog/page/2/)
10:31:22	46080/46080	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Jun%202023%2014:31:20%20GMT	https://nicolearcherpsyd.com/category/uncategorized/	/home/darcher/websites/nicolearcherpsyd.com/nicolearcherpsyd.com/category/uncategorized/index.html	(from https://nicolearcherpsyd.com/blog/page/2/)
10:31:22	64506/64506	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Jun%202023%2014:31:20%20GMT	https://nicolearcherpsyd.com/managing-stress-mental-health-graduate-school/	/home/darcher/websites/nicolearcherpsyd.com/nicolearcherpsyd.com/managing-stress-mental-health-graduate-school/index.html	(from https://nicolearcherpsyd.com/blog/page/2/)
10:31:22	55095/55095	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Jun%202023%2014:31:21%20GMT	https://nicolearcherpsyd.com/treat-yourself-the-importance-of-putting-yourself-first-self-care/	/home/darcher/websites/nicolearcherpsyd.com/nicolearcherpsyd.com/treat-yourself-the-importance-of-putting-yourself-first-self-care/index.html	(from https://nicolearcherpsyd.com/blog/page/2/)
10:31:23	12106/12106	---M-Z	200	added ('OK')	text/css	date:Tue,%2030%20May%202023%2012:16:46%20GMT	https://nicolearcherpsyd.com/wp-content/plugins/jetpack/_inc/social-logos/social-logos.min.css?ver=11.6.1	/home/darcher/websites/nicolearcherpsyd.com/nicolearcherpsyd.com/wp-content/plugins/jetpack/_inc/social-logos/social-logos.minb879.css	(from https://nicolearcherpsyd.com/3-common-misconceptions-about-therapy/)
10:31:24	5644/5644	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2030%20May%202023%2012:16:46%20GMT	https://nicolearcherpsyd.com/wp-content/plugins/jetpack/_inc/build/related-posts/related-posts.min.js?ver=20211209	/home/darcher/websites/nicolearcherpsyd.com/nicolearcherpsyd.com/wp-content/plugins/jetpack/_inc/build/related-posts/related-posts.min07b1.js	(from https://nicolearcherpsyd.com/3-common-misconceptions-about-therapy/)
10:31:25	57881/57881	---M--	200	added ('OK')	image/jpeg	etag:%22a9d5b02643f7175a%22	https://i2.wp.com/nicolearcherpsyd.com/wp-content/uploads/2018/02/b23bd4c8-43c2-4fd7-b7e1-9d9cf50cb9f0.jpg?fit=638%2C425&ssl=1	/home/darcher/websites/nicolearcherpsyd.com/i2.wp.com/nicolearcherpsyd.com/wp-content/uploads/2018/02/b23bd4c8-43c2-4fd7-b7e1-9d9cf50cb9f07fa5.jpg	(from https://nicolearcherpsyd.com/3-common-misconceptions-about-therapy/)
10:31:25	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2020%20Jun%202023%2014:31:22%20GMT	https://nicolearcherpsyd.com/?wordfence_lh=1%26hid=86E9D1805150EABA599015BA97489DBE	/home/darcher/websites/nicolearcherpsyd.com/nicolearcherpsyd.com/index6b8b.html	(from http://nicolearcherpsyd.com/?wordfence_lh=1&hid=86E9D1805150EABA599015BA97489DBE)
10:31:25	866/866	---M-Z	200	added ('OK')	application/rss+xml	etag:%22ba12c2f090b79a5aacbc696560222baf%22	https://nicolearcherpsyd.com/3-common-misconceptions-about-therapy/feed/	/home/darcher/websites/nicolearcherpsyd.com/nicolearcherpsyd.com/3-common-misconceptions-about-therapy/feed/index.html	(from https://nicolearcherpsyd.com/3-common-misconceptions-about-therapy/)
10:31:26	19215/19215	---MCZ	200	added ('OK')	application/json	date:Tue,%2020%20Jun%202023%2014:31:25%20GMT	https://nicolearcherpsyd.com/wp-json/wp/v2/posts/4150	/home/darcher/websites/nicolearcherpsyd.com/nicolearcherpsyd.com/wp-json/wp/v2/posts/4150.json	(from https://nicolearcherpsyd.com/3-common-misconceptions-about-therapy/)
10:31:26	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2020%20Jun%202023%2014:31:26%20GMT	https://wp.me/p9nTCT-14W	/home/darcher/websites/nicolearcherpsyd.com/wp.me/p9nTCT-14W.8c.delayed	(from https://nicolearcherpsyd.com/3-common-misconceptions-about-therapy/)
10:31:27	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2020%20Jun%202023%2014:31:27%20GMT	https://nicolearcherpsyd.com/?p=4150	/home/darcher/websites/nicolearcherpsyd.com/nicolearcherpsyd.com/index4f5b.html	(from https://nicolearcherpsyd.com/3-common-misconceptions-about-therapy/)
10:31:27	3131/3131	---M-Z	200	added ('OK')	application/json	date:Tue,%2020%20Jun%202023%2014:31:27%20GMT	https://nicolearcherpsyd.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnicolearcherpsyd.com%2F3-common-misconceptions-about-therapy%2F	/home/darcher/websites/nicolearcherpsyd.com/nicolearcherpsyd.com/wp-json/oembed/1.0/embed5291.json	(from https://nicolearcherpsyd.com/3-common-misconceptions-about-therapy/)
10:31:28	3236/3236	---M-Z	200	added ('OK')	text/xml	date:Tue,%2020%20Jun%202023%2014:31:28%20GMT	https://nicolearcherpsyd.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnicolearcherpsyd.com%2F3-common-misconceptions-about-therapy%2F&format=xml	/home/darcher/websites/nicolearcherpsyd.com/nicolearcherpsyd.com/wp-json/oembed/1.0/embed83a6	(from https://nicolearcherpsyd.com/3-common-misconceptions-about-therapy/)
10:31:29	2981/2981	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2016%20Aug%202022%2017:32:47%20GMT	https://nicolearcherpsyd.com/wp-includes/js/comment-reply.min.js?ver=e58d3420b997e9b883d3bcf348fa8f79	/home/darcher/websites/nicolearcherpsyd.com/nicolearcherpsyd.com/wp-includes/js/comment-reply.minbec5.js	(from https://nicolearcherpsyd.com/3-common-misconceptions-about-therapy/)
10:31:30	707/707	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2020%20Jun%202023%2014:31:30%20GMT	http://nicolearcherpsyd.com/?wordfence_lh=1&hid=76BE7D5753C0144BC70D8977066883D6	/home/darcher/websites/nicolearcherpsyd.com/nicolearcherpsyd.com/indexd5e1.html	(from https://nicolearcherpsyd.com/3-common-misconceptions-about-therapy/)
10:31:30	6088/6088	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2030%20May%202023%2012:16:46%20GMT	https://nicolearcherpsyd.com/wp-content/plugins/jetpack/_inc/build/likes/queuehandler.min.js?ver=11.6.1	/home/darcher/websites/nicolearcherpsyd.com/nicolearcherpsyd.com/wp-content/plugins/jetpack/_inc/build/likes/queuehandler.minb879.js	(from https://nicolearcherpsyd.com/3-common-misconceptions-about-therapy/)
10:31:31	8517/8517	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2030%20May%202023%2012:16:46%20GMT	https://nicolearcherpsyd.com/wp-content/plugins/jetpack/_inc/build/sharedaddy/sharing.min.js?ver=11.6.1	/home/darcher/websites/nicolearcherpsyd.com/nicolearcherpsyd.com/wp-content/plugins/jetpack/_inc/build/sharedaddy/sharing.minb879.js	(from https://nicolearcherpsyd.com/3-common-misconceptions-about-therapy/)
10:31:32	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2020%20Jun%202023%2014:31:30%20GMT	https://nicolearcherpsyd.com/3-common-misconceptions-about-therapy/?share=facebook	/home/darcher/websites/nicolearcherpsyd.com/nicolearcherpsyd.com/3-common-misconceptions-about-therapy/index5a58.html	(from https://nicolearcherpsyd.com/3-common-misconceptions-about-therapy/)
10:31:32	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2020%20Jun%202023%2014:31:30%20GMT	https://nicolearcherpsyd.com/3-common-misconceptions-about-therapy/?share=twitter	/home/darcher/websites/nicolearcherpsyd.com/nicolearcherpsyd.com/3-common-misconceptions-about-therapy/index9a7b.html	(from https://nicolearcherpsyd.com/3-common-misconceptions-about-therapy/)
10:31:32	4775/4775	---M-Z	200	added ('OK')	application/json	date:Tue,%2020%20Jun%202023%2014:31:32%20GMT	https://nicolearcherpsyd.com/wp-json/wp/v2/categories/75	/home/darcher/websites/nicolearcherpsyd.com/nicolearcherpsyd.com/wp-json/wp/v2/categories/75.json	(from https://nicolearcherpsyd.com/category/general/)
10:31:33	707/707	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2020%20Jun%202023%2014:31:33%20GMT	http://nicolearcherpsyd.com/?wordfence_lh=1&hid=021CB6385D59AEE270689DB4615D7B9B	/home/darcher/websites/nicolearcherpsyd.com/nicolearcherpsyd.com/index9c34.html	(from https://nicolearcherpsyd.com/category/general/)
10:31:33	7033/7033	---M-Z	200	added ('OK')	application/rss+xml	etag:%22ba12c2f090b79a5aacbc696560222baf%22	https://nicolearcherpsyd.com/category/general/feed/	/home/darcher/websites/nicolearcherpsyd.com/nicolearcherpsyd.com/category/general/feed/index.html	(from https://nicolearcherpsyd.com/category/general/)
10:31:34	53299/53299	---M--	200	added ('OK')	image/jpeg	etag:%22b0f4e4801f4f44b2%22	https://i2.wp.com/nicolearcherpsyd.com/wp-content/uploads/2018/02/0bdcc4bb-e4a8-4e1d-bfc0-f0524f171c3d.jpg?fit=637%2C425&ssl=1	/home/darcher/websites/nicolearcherpsyd.com/i2.wp.com/nicolearcherpsyd.com/wp-content/uploads/2018/02/0bdcc4bb-e4a8-4e1d-bfc0-f0524f171c3d231e.jpg	(from https://nicolearcherpsyd.com/3-ways-therapy-helps-you-address-anxiety/)
10:31:35	20442/20442	---MCZ	200	added ('OK')	application/json	date:Tue,%2020%20Jun%202023%2014:31:34%20GMT	https://nicolearcherpsyd.com/wp-json/wp/v2/posts/4132	/home/darcher/websites/nicolearcherpsyd.com/nicolearcherpsyd.com/wp-json/wp/v2/posts/4132.json	(from https://nicolearcherpsyd.com/3-ways-therapy-helps-you-address-anxiety/)
10:31:35	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2020%20Jun%202023%2014:31:35%20GMT	https://wp.me/p9nTCT-14E	/home/darcher/websites/nicolearcherpsyd.com/wp.me/p9nTCT-14E.95.delayed	(from https://nicolearcherpsyd.com/3-ways-therapy-helps-you-address-anxiety/)
10:31:36	875/875	---M-Z	200	added ('OK')	application/rss+xml	etag:%22ba12c2f090b79a5aacbc696560222baf%22	https://nicolearcherpsyd.com/3-ways-therapy-helps-you-address-anxiety/feed/	/home/darcher/websites/nicolearcherpsyd.com/nicolearcherpsyd.com/3-ways-therapy-helps-you-address-anxiety/feed/index.html	(from https://nicolearcherpsyd.com/3-ways-therapy-helps-you-address-anxiety/)
10:31:36	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2020%20Jun%202023%2014:31:36%20GMT	https://nicolearcherpsyd.com/?p=4132	/home/darcher/websites/nicolearcherpsyd.com/nicolearcherpsyd.com/indexb533.html	(from https://nicolearcherpsyd.com/3-ways-therapy-helps-you-address-anxiety/)
10:31:36	3134/3134	---M-Z	200	added ('OK')	application/json	date:Tue,%2020%20Jun%202023%2014:31:36%20GMT	https://nicolearcherpsyd.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnicolearcherpsyd.com%2F3-ways-therapy-helps-you-address-anxiety%2F	/home/darcher/websites/nicolearcherpsyd.com/nicolearcherpsyd.com/wp-json/oembed/1.0/embedd1ec.json	(from https://nicolearcherpsyd.com/3-ways-therapy-helps-you-address-anxiety/)
10:31:37	3241/3241	---M-Z	200	added ('OK')	text/xml	date:Tue,%2020%20Jun%202023%2014:31:37%20GMT	https://nicolearcherpsyd.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnicolearcherpsyd.com%2F3-ways-therapy-helps-you-address-anxiety%2F&format=xml	/home/darcher/websites/nicolearcherpsyd.com/nicolearcherpsyd.com/wp-json/oembed/1.0/embed5625	(from https://nicolearcherpsyd.com/3-ways-therapy-helps-you-address-anxiety/)
10:31:38	707/707	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2020%20Jun%202023%2014:31:38%20GMT	http://nicolearcherpsyd.com/?wordfence_lh=1&hid=0B1685C6592C546A85B12A34A65A9796	/home/darcher/websites/nicolearcherpsyd.com/nicolearcherpsyd.com/index77b8.html	(from https://nicolearcherpsyd.com/3-ways-therapy-helps-you-address-anxiety/)
10:31:38	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2020%20Jun%202023%2014:31:38%20GMT	https://nicolearcherpsyd.com/3-ways-therapy-helps-you-address-anxiety/?share=facebook	/home/darcher/websites/nicolearcherpsyd.com/nicolearcherpsyd.com/3-ways-therapy-helps-you-address-anxiety/index5a58.html	(from https://nicolearcherpsyd.com/3-ways-therapy-helps-you-address-anxiety/)
10:31:38	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2020%20Jun%202023%2014:31:38%20GMT	https://nicolearcherpsyd.com/3-ways-therapy-helps-you-address-anxiety/?share=twitter	/home/darcher/websites/nicolearcherpsyd.com/nicolearcherpsyd.com/3-ways-therapy-helps-you-address-anxiety/index9a7b.html	(from https://nicolearcherpsyd.com/3-ways-therapy-helps-you-address-anxiety/)
10:31:38	4775/4775	---M-Z	200	added ('OK')	application/json	date:Tue,%2020%20Jun%202023%2014:31:38%20GMT	https://nicolearcherpsyd.com/wp-json/wp/v2/categories/72	/home/darcher/websites/nicolearcherpsyd.com/nicolearcherpsyd.com/wp-json/wp/v2/categories/72.json	(from https://nicolearcherpsyd.com/category/anxiety/)
10:31:39	707/707	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2020%20Jun%202023%2014:31:39%20GMT	http://nicolearcherpsyd.com/?wordfence_lh=1&hid=EA57E108E8399D4828C1CA94ECABB5C1	/home/darcher/websites/nicolearcherpsyd.com/nicolearcherpsyd.com/indexcee1.html	(from https://nicolearcherpsyd.com/category/anxiety/)
10:31:40	18532/18532	---MCZ	200	added ('OK')	application/rss+xml	etag:%22ba12c2f090b79a5aacbc696560222baf%22	https://nicolearcherpsyd.com/category/anxiety/feed/	/home/darcher/websites/nicolearcherpsyd.com/nicolearcherpsyd.com/category/anxiety/feed/index.html	(from https://nicolearcherpsyd.com/category/anxiety/)
10:31:40	37816/37816	---M--	200	added ('OK')	image/jpeg	etag:%224b8613ad3daf6ff2%22	https://i0.wp.com/nicolearcherpsyd.com/wp-content/uploads/2018/02/8eaae2a5-3fcf-4804-b1e4-90ac4977e23e.jpg?fit=349%2C425&ssl=1	/home/darcher/websites/nicolearcherpsyd.com/i0.wp.com/nicolearcherpsyd.com/wp-content/uploads/2018/02/8eaae2a5-3fcf-4804-b1e4-90ac4977e23e3a1f.jpg	(from https://nicolearcherpsyd.com/5-ways-to-learn-to-like-yourself-better/)
10:31:41	23584/23584	---MCZ	200	added ('OK')	application/json	date:Tue,%2020%20Jun%202023%2014:31:40%20GMT	https://nicolearcherpsyd.com/wp-json/wp/v2/posts/4122	/home/darcher/websites/nicolearcherpsyd.com/nicolearcherpsyd.com/wp-json/wp/v2/posts/4122.json	(from https://nicolearcherpsyd.com/5-ways-to-learn-to-like-yourself-better/)
